,Loan_Date,Date_of_Birth,Region,Ask_Date,Monthly_Income,Mortgage_Leverage,Maturity,Interest_Rate,Monthly_Payment,Principal,Initial_Financing,House_Price,Left_to_Live,Sex,Has_a_car,Bank,Age,Education,CSP,Education_num,Marital_Status,Cell_Number,Credit_Score,Credit_Class
81,2017-01-27,1972-05-22,Normandie,2016-06-06,2198.1654566545662,0.32926048754282344,25,0.0018880447606097162,723.7690299578757,212069.69402589474,0.0,210660.33981611286,1209.1315714554871,Male,nan,HSBC,44,Superieur à Bac+2,Professions intermédiaires administratives et commerciales des entreprises,5,Not Married,0684643277,23.784022141838534,0
82,2014-02-12,1971-07-15,Ile-de-France,2014-01-21,3856.7818620540124,0.35445183754853604,25,0.002680102854976297,1367.0434180289092,396632.6728278088,0.1466120591286285,464774.1710795888,1581.5736218119098,Female,nan,Société Générale,42,"CAP, BEP ou équivalent",Anciennes professions intermédiaires,4,Not Married,0670621370,14.72900756557847,0
83,2018-01-06,1980-05-26,Centre - Val de Loire,2017-06-20,1260.510820108201,0.3746302489161165,20,0.00264754842143601,472.2254822985935,110373.95166393682,0.0,107856.87020710697,652.2869661224506,Female,nan,Societe Generale,37,Superieur à Bac+2,Anciens employés,5,Not Married,0638070041,27.64959679028935,0
84,2016-02-23,1973-08-14,Auvergne-Rhone-Alpes,2016-01-29,1828.9101473485177,0.12306088215195841,10,0.0024937868547220982,225.06729610937683,26671.35876858951,0.0,26373.37370526272,1407.0879824754722,Female,nan,Caisse d'Epargne,42,Superieur à Bac+2,Employés civils et agents de service de la fonction publique,5,Not Married,0672282685,41.04039138622693,1
85,2014-04-27,1970-11-16,Hauts-de-France,2014-02-06,1582.2606076060758,0.32650628002944904,10,0.0018193720827577532,516.6180250265955,61429.00097729911,0.08330320522002943,67011.25315055078,193.21560094696326,Female,No,Crédit Agricole,43,Superieur à Bac+2,Employés civils et agents de service de la fonction publique,5,Not Married,0657364832,-18.90613470222135,0
86,2011-07-12,1976-12-10,Ile-de-France,2011-06-11,4842.353010757363,0.1467234230230049,17,0.002288716213595522,710.486609224074,142142.5306120202,0.07686654566134377,153978.31152577262,3876.719682197216,Female,nan,Credit Agricole,34,"CAP, BEP ou équivalent",Anciens employés,4,Married,0683717236,16.819015254327383,0
87,2014-05-27,1989-08-14,Ile-de-France,2014-03-09,4621.681226850421,0.3246749113623685,20,0.0019013700068853277,1500.5439426727828,353341.6461309218,0.0,325846.49515190325,2762.847827210303,Female,nan,Credit Agricole,24,Superieur à Bac+2,Ouvriers non qualifiés de type artisanal,5,Married,0605787366,21.727227435712038,0
88,2015-06-25,1978-12-19,Ile-de-France,2015-05-30,5732.326692116249,0.3350076098845509,25,0.0016601898384207819,1920.3730642032788,564281.7050272091,0.13044302371996097,648930.1108723247,2013.9607165090001,Male,nan,Société Générale,36,"Baccalauréat, brevet professionnel ou équivalent",Chauffeurs,2,Not Married,0636185040,16.74568518525841,0
89,2015-08-24,1986-05-19,Occitanie,2015-01-21,1693.1348013480135,0.2429093448463671,12,0.002836477429257047,411.27826533202983,58220.71876666205,0.11663682343775561,65908.02097189258,801.1459309715472,Female,nan,BNP Paribas,29,"Baccalauréat, brevet professionnel ou équivalent",Ingénieurs et cadres techniques d'entreprise,2,Married,0666568424,4.179515801424202,0
90,2017-12-26,1984-05-26,Provence-Alpes-Cote Azure,2017-12-06,1613.9808772595136,0.3941019254007144,25,0.002293051353552221,636.0729712879084,185438.15804523925,0.0,175318.70946010196,811.7990877157716,Female,nan,Societe Generale,33,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Not Married,0687880554,31.2501531931716,0
91,2018-09-15,1980-07-04,Occitanie,2018-09-02,2220.571430714307,0.39363206090944136,30,0.0012980469199669721,0.0,308607.23286172975,0.0,296951.8690686297,680.058265556826,Male,nan,BNP Paribas,38,Superieur à Bac+2,Cadres administratifs et commerciaux d'entreprise,5,Not Married,0616813140,7.3637045354902355,0
92,2010-11-01,1985-04-14,Hauts-de-France,2010-03-18,2581.40195401954,0.2636360635602558,20,0.0027164648519311827,680.550649624464,158957.05946796483,0.11867550188116605,180361.55786802122,836.6680718031579,Female,nan,Société Générale,25,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Not Married,0627303040,18.725841766388143,0
93,2013-03-15,1991-08-05,Auvergne-Rhone-Alpes,2013-01-01,5024.787361983195,0.28518545275045415,20,0.0028610229581033124,1432.9962588019378,334225.80667622224,0.0466972770339511,350597.76776503073,4344.9694108856565,Male,Yes,Crédit Agricole,21,Superieur à Bac+2,Artisans,5,Married,0633465053,37.419602530826694,0
94,2015-11-12,1988-07-21,Auvergne-Rhone-Alpes,2015-06-29,1874.4058474440053,0.14909254936303198,16,0.0017222233686601514,279.4599463364012,52920.042929340176,0.022971880370919573,54164.29871990867,827.5823840365917,Male,nan,HSBC,27,"Baccalauréat, brevet professionnel ou équivalent",Élèves ou étudiants,2,Married,0624837748,2.0213454983861006,0
95,2010-09-13,1971-12-26,Ile-de-France,2010-08-31,3701.5011097859897,0.2326962689116135,20,0.0024113967429583603,861.3254976193964,201792.7144730472,0.1153393667669722,228101.83576903114,1602.2805676544601,Female,nan,Société Générale,38,"CAP, BEP ou équivalent",Personnes diverses sans activité professionnelle de moins de 60 ans,4,Married,0655310203,-4.4924447155952905,0
96,2013-10-03,1981-03-11,Normandie,2013-02-19,1811.5091000910008,0.14975444325679,20,0.00240244020762354,271.28153673873646,63561.94170074022,0.17988436570052713,77503.63368579556,1828.0355655337116,Female,nan,Credit Agricole,32,Aucun diplôme (ou CEP),Cadres administratifs et commerciaux d'entreprise,0,Married,0623745835,25.33852200558018,0
97,2014-09-06,1985-07-10,Bretagne,2014-03-01,1000.0,0.13734678544391732,10,0.0021789679381349256,137.34678544391733,16301.88290966425,0.2726179447053674,22411.71993590222,698.127018426688,Male,nan,hsbc,29,"Baccalauréat, brevet professionnel ou équivalent",Ouvriers qualifiés de type industriel,2,Married,0678633062,11.345951188110455,0
98,2014-07-21,1964-06-18,Occitanie,2014-06-25,1896.9584095840958,0.3250608524627272,20,0.0019797463206837223,616.6269177057454,145087.18121156737,0.0,139716.46890734744,1319.1120503175855,Male,nan,HSBC,50,Aucun diplôme (ou CEP),Agriculteurs exploitants,0,Not Married,0680365383,31.792556310020643,0
99,2011-02-16,1990-11-09,Nouvelle-Aquitaine,2010-10-30,1000.0,0.16832037551889678,10,0.001251718205613045,168.32037551889678,20071.516784659107,0.04544848576028249,21027.169812459724,485.4291619075476,Female,nan,Crédit Agricole,20,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Married,0665620888,10.640266064402816,0
100,2017-05-02,1964-09-08,Ile-de-France,2017-02-02,4322.44322124417,0.2848923026825605,17,0.0018890512942982259,1231.4308025148757,247201.8791733844,0.13778634288530334,286706.05845031305,1301.8437105614375,Female,nan,Societe Generale,52,Aucun diplôme (ou CEP),Élèves ou étudiants,0,Not Married,0621260368,-7.632840677951819,0
101,2011-05-03,1967-04-29,Provence-Alpes-Cote Azure,2011-04-04,2370.252743065075,0.1823219825250862,25,0.002352571598594726,432.1491792011482,125893.94744490035,0.0,114449.04313172758,2245.3413534826122,Female,nan,Société Générale,44,Superieur à Bac+2,Anciens employés,5,Married,0680607285,11.961508698444845,0
102,2018-03-17,1991-07-30,Ile-de-France,2017-12-16,4432.252020492419,0.3112428232767822,20,0.001405229737460075,1379.506632332283,326453.5688420565,0.0,298779.36114953505,1215.2693206261129,Male,nan,BNPP,26,Brevet des collèges,Anciens employés,3,Married,0638651201,2.893685712652445,0
103,2014-07-10,1972-05-14,Ile-de-France,2014-06-19,7062.055190651088,0.34454760808564405,10,0.00214421633633111,2433.2142241076394,288852.02878466534,0.1163262663858109,326876.33206350094,4777.800018947426,Male,nan,Société Générale,42,Aucun diplôme (ou CEP),Chauffeurs,0,Not Married,0668703808,45.30719493230153,1
104,2016-07-07,1981-08-29,Ile-de-France,2016-06-01,8402.068234372484,0.11903793083903758,18,0.0017139682978440818,1000.1648173881063,212722.14701690592,0.0,207372.54171689568,8002.807603475423,Male,Yes,HSBC,34,"Baccalauréat, brevet professionnel ou équivalent","Anciens artisans, commerçants, chefs d'entreprises",2,Married,0676462855,28.2791522743862,0
105,2016-05-28,1991-05-18,Hauts-de-France,2016-02-23,1462.6598765987662,0.11371417590081853,30,0.003389349855400908,166.32516249062164,56925.863966302975,0.10597713310721701,63673.83438876837,971.0605253506445,Male,nan,Societe Generale,25,"Baccalauréat, brevet professionnel ou équivalent",Élèves ou étudiants,2,Not Married,0637247443,46.73100466075425,1
106,2011-08-19,1975-11-14,Auvergne-Rhone-Alpes,2011-04-04,1778.2504982928228,0.2875686542247869,30,0.0017327266113444303,511.3691026686238,179377.36119419956,0.16930384060495707,215936.1869745873,1398.8876679936686,Male,nan,HSBC,35,Bac+2,Chômeurs n'ayant jamais travaillé,1,Married,0633321034,15.306178563307782,0
107,2011-02-09,1978-10-11,Ile-de-France,2011-02-03,2247.1432229668685,0.38758216804781664,25,0.0036121479664467803,870.9526422714571,249799.57917253012,0.24176351815179564,329448.1143450691,1650.0089090225606,Female,nan,Société Générale,32,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Not Married,0623208254,56.018846906390166,1
108,2014-11-16,1986-02-12,Provence-Alpes-Cote Azure,2014-08-29,2803.6803262392145,0.18854417927804323,20,0.0029142876268719426,528.6176060687692,123227.18834351093,0.0,115169.65346807304,1219.9203226698119,Male,nan,Crédit Agricole,28,"CAP, BEP ou équivalent",Ingénieurs et cadres techniques d'entreprise,4,Married,0636261515,3.110626963553891,0
109,2010-07-05,1976-08-05,Pays de la Loire,2010-04-30,2662.6766767667673,0.36996935435117617,11,0.0026497299341615974,985.1087709493363,128143.63647438984,0.04965960608849218,134839.72405609657,1726.976414459804,Female,nan,BNP Paribas,33,Brevet des collèges,Anciens employés,3,Married,0666333121,14.041004958258348,0
110,2015-07-11,1986-01-03,Hauts-de-France,2015-03-08,1785.6360963609634,0.32664485996011494,23,0.0020839036512281654,583.2688526355532,157171.86482151266,0.18499091316238414,192846.76374758987,1065.669061560386,Male,Yes,BNP Paribas,29,Bac+2,Anciennes professions intermédiaires,1,Not Married,0624686650,42.83503165234974,1
111,2018-05-04,1983-03-16,Normandie,2018-04-24,1072.30063800638,0.29144760765291067,15,0.0019326194704251177,312.51945563164924,55441.549726446225,0.03283573167083109,57323.81927449061,805.2896519684518,Male,No,Société Générale,35,"CAP, BEP ou équivalent",Artisans,4,Married,0641475530,12.707624736672187,0
112,2011-09-30,1963-12-18,Hauts-de-France,2011-06-16,2586.637876378764,0.10945041786440302,17,0.0022078477991833573,283.10859643354775,56678.61572619474,0.2254492133302356,73176.11278905084,2454.3839559206617,Female,Yes,hsbc,47,Aucun diplôme (ou CEP),Ingénieurs et cadres techniques d'entreprise,0,Not Married,0616472284,54.58283049075767,1
113,2016-09-05,1990-07-30,Provence-Alpes-Cote Azure,2016-07-25,2686.171645933586,0.11079029051540275,15,0.0028552904631272305,297.6017370272196,52431.26291251569,0.0,50436.824021654575,1300.0979811618,Female,nan,Caisse d'Epargne,26,Superieur à Bac+2,"Professeurs des écoles, instituteurs et assimilés",5,Married,0626165810,5.067128193972923,0
114,2011-08-03,1974-08-02,Hauts-de-France,2011-06-18,1229.0717007170072,0.3460290210160922,15,0.003166008198743914,425.2944773576894,74754.05822228087,0.05612024483714528,79198.70917178744,696.7074493178065,Male,nan,Société Générale,37,"CAP, BEP ou équivalent","Anciens cadres, professions intellectuelles supérieures",4,Married,0628776073,3.3450897520046894,0
115,2011-06-16,1978-11-10,Bourgogne-Franche-Comte,2011-04-28,1950.1195311953118,0.22504072035932426,10,0.003103968185613755,438.8563040869807,51847.22840547003,0.011757392601653205,52464.06906292306,1355.5786504750267,Male,nan,HSBC,32,Superieur à Bac+2,"Anciens artisans, commerçants, chefs d'entreprises",5,Married,0642837461,12.080109309781669,0
116,2011-01-31,1978-04-21,Grand Est,2010-11-05,1301.4783747837478,0.13515821449763682,10,0.002120960814077754,175.90549334305754,20884.554181664556,0.11434965882948589,23581.037810094014,1340.814575667207,Female,nan,HSBC,32,Superieur à Bac+2,"Professeurs des écoles, instituteurs et assimilés",5,Married,0673707556,25.282864652036515,0
117,2017-02-13,1985-06-08,Nouvelle-Aquitaine,2016-08-01,1987.1955219552194,0.33385531470189966,25,0.0027997016283054,663.4357863565656,192203.46037074862,0.0,184939.66021476928,1139.784038268915,Male,nan,Société Générale,31,Aucun diplôme (ou CEP),Ouvriers qualifiés de type artisanal,0,Married,0622061453,10.31536690699457,0
118,2014-10-21,1963-07-11,Hauts-de-France,2014-03-08,1405.6779467794677,0.1691291096210652,24,0.00320446847957372,237.74105955277844,65894.28222607322,0.0,59903.89293279383,817.7393754271967,Female,nan,Credit Agricole,51,"Baccalauréat, brevet professionnel ou équivalent",Professions intermédiaires administratives de la fonction publique,2,Married,0673751002,-14.984750801074568,0
119,2017-07-16,1971-03-14,Auvergne-Rhone-Alpes,2017-03-30,5406.700873385008,0.15963509900243492,15,0.0015820675055674977,863.0992291993671,153518.95731997452,0.0,143053.01272822896,2645.6535479826157,Male,nan,BNP Paribas,46,"Baccalauréat, brevet professionnel ou équivalent",Personnes diverses sans activité professionnelle de moins de 60 ans,2,Not Married,0626853202,14.854418249357039,0
120,2012-08-13,1981-05-15,Grand Est,2012-08-13,2273.80330803308,0.1511182248580119,17,0.0028984271487781784,343.6131195862343,68390.08168560767,0.12621890513431233,78269.12494155092,2294.7603689312014,Female,Yes,Caisse d'Epargne,31,Superieur à Bac+2,"Professeurs, professions scientifiques",5,Not Married,0651786788,77.45481488172598,1
121,2013-11-23,1986-06-21,Centre - Val de Loire,2013-11-21,1000.0,0.2518464314637332,20,0.0016768811142429754,251.8464314637332,59436.736814188975,0.1823757182882264,72694.4369726307,454.3870495378401,Male,Yes,BNP Paribas,27,"CAP, BEP ou équivalent",Anciens ouvriers,4,Not Married,0626355538,27.31329460115454,0
122,2010-11-28,1977-04-03,Provence-Alpes-Cote Azure,2010-08-07,4519.774049563724,0.31238627137572006,25,0.003271313657726074,1411.9153628039505,406663.52617807034,0.09111270808986593,447430.09369557677,1349.594492942408,Female,nan,hsbc,33,"CAP, BEP ou équivalent",Personnels des services directs aux particuliers,4,Not Married,0643744050,12.193837071392167,0
123,2012-04-21,1962-06-21,Normandie,2011-09-24,1179.4247792477925,0.3269639055809782,25,0.0022862566923329297,385.62933216184126,112434.31382566312,0.025635987287743744,115392.51486997046,463.4602098372593,Male,nan,Société Générale,49,Bac+2,Ouvriers non qualifiés de type artisanal,1,Not Married,0620181812,1.6602549726679996,0
124,2016-07-18,1986-12-13,Bourgogne-Franche-Comte,2015-12-11,1000.0,0.27823742967690246,25,0.0026026816794854236,278.2374296769025,80805.08852151835,0.0,78370.23220667838,605.2118262197108,Male,nan,hsbc,29,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Not Married,0682473847,41.187502215736686,1
125,2014-03-16,1989-10-24,Hauts-de-France,2014-03-04,1444.3341483414833,0.20002870666726846,25,0.0017878883968070116,288.9082916881176,84757.84448011366,0.20802405743468988,107020.73121763307,586.4495296951434,Male,nan,BNP Paribas,24,Superieur à Bac+2,Anciens ouvriers,5,Married,0648020246,4.207948291387925,0
126,2010-11-08,1964-02-16,Ile-de-France,2010-09-24,5185.7187007715065,0.139643890472001,18,0.0017804757154756881,724.1539342691435,153926.1019471324,0.14090910846578109,179173.24402339014,4346.633721196469,Male,Yes,Caisse d'Epargne,46,Superieur à Bac+2,Professions intermédiaires administratives et commerciales des entreprises,5,Not Married,0661124857,48.849611419863095,1
127,2016-09-10,1972-03-22,Auvergne-Rhone-Alpes,2016-07-28,1332.194197724715,0.1356296544800708,15,0.0015345105348184534,180.68503873775822,32149.82523644432,0.14524000516630964,37612.69295564034,990.8768190091547,Female,Yes,hsbc,44,Bac+2,"Professeurs des écoles, instituteurs et assimilés",1,Not Married,0672805772,36.205623342393935,0
128,2015-08-28,1977-07-12,Occitanie,2015-07-13,1847.1228062280622,0.26819579464604215,20,0.0028295498500330763,495.3905688251625,115578.90750432533,0.03020878144354555,119179.16484783795,489.26766099252916,Male,Yes,BNP Paribas,38,Superieur à Bac+2,Anciennes professions intermédiaires,5,Married,0602650254,-14.273359875134176,0
129,2015-12-26,1987-08-06,Centre - Val de Loire,2015-11-24,1320.0871258712586,0.235816653526412,10,0.001989058290972404,0.0,36983.72521877297,0.1529940193510333,43664.06620935125,655.1532527120203,Male,nan,BNP Paribas,28,"Baccalauréat, brevet professionnel ou équivalent","Ouvriers qualifiés de la manutention, du magasinage et du transport",2,Not Married,0627733575,30.445500594861727,0
130,2012-02-18,1962-12-25,Ile-de-France,2011-10-23,1827.5216126855623,0.258997135642658,10,0.001989329733971791,473.32286301061174,56232.899405116994,0.0,53884.26881962867,1462.6731557064177,Male,nan,HSBC,49,Bac+2,Élèves ou étudiants,1,Not Married,0627054807,41.2166628080287,1
131,2013-03-14,1965-10-04,Provence-Alpes-Cote Azure,2012-11-21,1244.5529359036211,0.18355862018872288,15,0.0020470707656254907,228.44841966629275,40492.39955779932,0.14272860630024597,47234.04963163994,776.1314759364566,Male,No,Société Générale,47,Superieur à Bac+2,Anciens ouvriers,5,Married,0634517842,-8.670295711393955,0
